idclient,Adhesion,status,segment,Genre,Naissance,Children,Profession,Habitat,C_sms,C_email,C_mail
1754005,16/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,0
1775221,27/03/2010,VIP,JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,0,1,1
1809610,04/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,0,0,1
1812893,09/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,1,1,1
1829845,31/05/2010,Club,INACTIF,MONSIEUR,15/06/1977,NON,Empl Ouv,Appartement,0,0,1
1839792,19/06/2010,Club,ANIMALERIE,MONSIEUR,31/12/1899,,Empl Ouv,Appartement,0,0,1
1861993,16/09/2010,Club,INACTIF,MADAME,12/10/1960,OUI,Inactif,maison,0,0,1
1748486,29/01/2010,VIP,BON-DIVERSITE,MADAME,16/12/1937,OUI,Retraités,maison,0,0,1
1756923,26/02/2010,Club,ANIMALERIE,MONSIEUR,10/01/1960,OUI,Empl Ouv,maison,1,1,1
1758865,02/03/2010,VIP,JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,1,1
1759291,03/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Autres,maison,0,0,1
1759397,03/03/2010,Club,INACTIF,MADAME,13/10/1966,OUI,Empl Ouv,maison,1,1,1
1762118,08/03/2010,VIP,ANIMALERIE,MONSIEUR,31/12/1899,OUI,Cadre et prof libs moyens,maison,0,0,1
1794735,18/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,1,1,1
1808470,02/05/2010,Club,INACTIF,MONSIEUR,16/10/1970,OUI,Empl Ouv,maison,0,0,1
1830857,02/06/2010,Club,INACTIF,MADAME,04/08/1968,OUI,Entrepreneurs,maison,0,1,1
1843300,01/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,1,1,1
1889114,11/11/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,1,1
1895466,24/11/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,1,1
1904003,09/12/2010,Club,INACTIF,MONSIEUR,18/11/1932,OUI,Inactif,maison,0,0,0
1744997,13/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,1,1,1
1746452,20/01/2010,Club,JARDIN,MONSIEUR,28/02/1944,NON,Retraités,Appartement,1,1,1
1755872,23/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,1,1,1
1779868,02/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1789402,12/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Etudiant,maison,0,1,1
1815457,13/05/2010,Club,JARDIN MAISON,MADAME,31/12/1899,OUI,Inactif,maison,0,0,1
1828254,29/05/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1840147,20/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1751484,07/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,Appartement,0,0,1
1755162,20/02/2010,Club,INACTIF,MONSIEUR,16/11/1926,,Retraités,Appartement,0,0,1
1782908,05/04/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,1,1,1
1783692,07/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,0,1,1
1860234,10/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,1,0,0
1756868,26/02/2010,Club,INACTIF,MADAME,07/12/1946,OUI,Retraités,Appartement,0,0,1
1771770,24/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,Appartement,0,1,0
1898260,29/11/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,1,0,0
1902933,07/12/2010,Club,JARDIN,MONSIEUR,31/12/1899,NON,Entrepreneurs,Appartement,1,1,1
1903540,08/12/2010,VIP,JARDIN,MADAME,11/08/1970,OUI,Cadre et prof libs moyens,Appartement,0,0,1
1746246,19/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Empl Ouv,maison,0,0,1
1746618,21/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,0,0,1
1756582,25/02/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Retraités,maison,0,0,1
1770133,21/03/2010,VIP,JARDIN,MADAME,28/04/1967,OUI,Cadre et prof lib,maison,0,0,1
1774145,26/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Cadre et prof lib,maison,0,1,1
1777395,29/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,0,0,1
1793072,17/04/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,0,0,1
1793882,17/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof libs moyens,maison,0,1,1
1823777,23/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof libs moyens,maison,1,0,0
1747208,23/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,1,1,1
1748065,26/01/2010,VIP,JARDIN,MONSIEUR,01/03/1982,NON,Autres,maison,1,1,1
1748540,29/01/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Entrepreneurs,Appartement,0,0,1
1757527,27/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,0,0,0
1765925,16/03/2010,Club,INACTIF,MADAME,15/01/1975,OUI,Autres,maison,0,0,1
1784005,07/04/2010,Club,JARDIN,MADAME,31/12/1899,OUI,Entrepreneurs,maison,0,0,0
1784934,08/04/2010,Club,INACTIF,MADAME,21/01/1955,,Autres,maison,0,1,1
1794514,18/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1798149,22/04/2010,Club,INACTIF,MADAME,31/12/1899,NON,Retraités,maison,0,1,1
1803960,27/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1807902,02/05/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,1,1,1
1821211,21/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1826758,27/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,0,0,1
1830962,02/06/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Empl Ouv,maison,1,0,0
1847037,15/07/2010,Club,INACTIF,MADAME,04/06/1950,OUI,Autres,maison,0,1,1
1875860,16/10/2010,Club,INACTIF,MADAME,31/01/1970,OUI,Entrepreneurs,maison,1,1,1
1889528,12/11/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1895081,23/11/2010,VIP,NON JARDIN,MONSIEUR,10/02/1973,OUI,Empl Ouv,maison,1,1,1
1899788,03/12/2010,VIP,JARDIN MAISON,MONSIEUR,31/12/1899,NON,Entrepreneurs,Appartement,0,1,1
1852187,07/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1854521,17/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,maison,0,1,1
1865432,27/09/2010,Club,INACTIF,MADAME,26/05/1983,OUI,Entrepreneurs,maison,0,1,1
1871215,07/10/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Retraités,maison,0,1,1
1908571,18/12/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,1,1,1
1802331,25/04/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,OUI,Autres,maison,0,1,1
1811032,07/05/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,0,1,1
1814369,11/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1817844,15/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof libs moyens,maison,1,1,1
1833308,06/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Cadre et prof lib,maison,1,1,1
1850991,02/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1851244,03/08/2010,VIP,TOP-DIVERSITE,MONSIEUR,31/12/1899,,Retraités,Appartement,0,0,1
1853243,11/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Entrepreneurs,maison,1,1,1
1866337,29/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,maison,0,0,1
1867449,01/10/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1879911,24/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1879935,25/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,maison,0,0,1
1900156,03/12/2010,VIP,NON JARDIN,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1901635,04/12/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1748575,29/01/2010,VIP,ANIMALERIE,MONSIEUR,31/12/1899,NON,Etudiant,Appartement,0,0,1
1750990,06/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Entrepreneurs,Appartement,0,0,1
1778696,31/03/2010,Club,INACTIF,MONSIEUR,15/02/1976,OUI,Autres,Appartement,1,1,1
1780752,03/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,maison,0,0,1
1793312,17/04/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1800860,24/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Cadre et prof libs moyens,Appartement,0,1,1
1818564,16/05/2010,Club,JARDIN,MONSIEUR,31/12/1899,NON,Empl Ouv,Appartement,0,1,1
1837959,14/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,1,1,1
1899629,03/12/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,1,1,1
1900269,03/12/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,OUI,Inactif,Appartement,1,0,0
1905363,11/12/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Autres,Appartement,0,0,1
1751545,07/02/2010,Club,JARDIN,MONSIEUR,31/12/1899,NON,Empl Ouv,Appartement,1,1,1
1772325,24/03/2010,Club,INACTIF,MONSIEUR,02/02/1983,OUI,Autres,Appartement,0,0,1
1796434,20/04/2010,Club,INACTIF,MONSIEUR,20/05/1962,OUI,Empl Ouv,Appartement,0,1,1
1811114,07/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,0,0,1
1816613,14/05/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,0,1,1
1826334,26/05/2010,Club,JARDIN,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,0,0,0
1852783,09/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Autres,Appartement,1,1,1
1854554,17/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,1,1,1
1865574,27/09/2010,Club,JARDIN,MONSIEUR,31/12/1899,,Retraités,maison,0,0,1
1747892,26/01/2010,Club,INACTIF,MONSIEUR,08/04/1981,NON,Empl Ouv,maison,0,1,1
1765871,16/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Inactif,maison,1,1,1
1771806,24/03/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,1,1,1
1779604,02/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1780906,03/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,1,1,1
1789284,12/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Autres,maison,0,0,1
1817247,15/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1862140,17/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Inactif,maison,0,0,1
1867083,01/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,0,0,0
1879077,23/10/2010,Club,INACTIF,MADAME,31/07/1967,OUI,Inactif,maison,1,1,1
1891708,16/11/2010,Club,INACTIF,MADAME,10/11/1963,OUI,Autres,maison,0,1,1
1898464,29/11/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,0,0,1
1745489,16/01/2010,VIP,BON-DIVERSITE,MONSIEUR,17/09/1965,OUI,Autres,maison,0,1,1
1746023,18/01/2010,Club,BON-DIVERSITE,MADAME,30/10/1970,OUI,Empl Ouv,maison,1,1,1
1749826,02/02/2010,VIP,BON-DIVERSITE,MONSIEUR,29/01/1970,NON,Cadre et prof lib,maison,1,1,1
1756749,26/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1757939,27/02/2010,Club,INACTIF,MONSIEUR,12/04/1972,OUI,Empl Ouv,maison,0,1,1
1768517,20/03/2010,VIP,JARDIN,MADAME,05/09/1972,OUI,Autres,maison,0,1,1
1780763,03/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Retraités,Appartement,0,0,1
1782742,05/04/2010,Club,INACTIF,MADAME,24/04/1982,NON,Cadre et prof lib,maison,0,1,1
1793777,17/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1797164,21/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1798177,22/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1816006,13/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Inactif,maison,0,1,1
1823373,22/05/2010,Club,INACTIF,MONSIEUR,23/04/1944,NON,Retraités,maison,1,1,1
1840160,20/06/2010,Club,ANIMALERIE,MADAME,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1908904,19/12/2010,VIP,JARDIN,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,0,1,1
1842548,28/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Cadre et prof lib,maison,0,0,1
1869047,02/10/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1895610,24/11/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,0,0,1
1901640,04/12/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,0,0,1
1907384,15/12/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,OUI,Autres,maison,0,0,1
1912443,29/12/2010,Club,INACTIF,MONSIEUR,08/05/1951,NON,Retraités,maison,0,0,1
1743364,02/01/2010,VIP,JARDIN,MONSIEUR,06/05/1959,OUI,Autres,maison,0,0,1
1743389,02/01/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1743459,03/01/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Autres,maison,0,0,1
1743468,02/01/2010,Club,INACTIF,MADAME,28/09/1972,,,,0,0,1
1743482,03/01/2010,Club,INACTIF,MADAME,10/05/1989,NON,Inactif,Appartement,0,1,1
1743177,02/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1743434,02/01/2010,Club,INACTIF,MADAME,31/12/1899,,,Appartement,0,0,1
1743511,03/01/2010,Club,INACTIF,MONSIEUR,21/12/1953,OUI,Autres,maison,0,1,1
1743835,05/01/2010,Club,JARDIN MAISON,MADAME,25/04/1963,,,,1,1,1
1744723,10/01/2010,Club,INACTIF,MADAME,31/12/1899,,Retraités,maison,0,0,1
1745133,14/01/2010,VIP,ANIMALERIE,MADAME,31/12/1899,OUI,Autres,Appartement,0,1,1
1745398,15/01/2010,VIP,JARDIN MAISON,MONSIEUR,31/12/1899,,Entrepreneurs,Appartement,1,1,1
1743191,02/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Empl Ouv,maison,1,1,1
1743218,02/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,0,0,1
1743495,03/01/2010,Club,JARDIN,MONSIEUR,19/07/1967,,Cadre et prof lib,Appartement,1,1,1
1743552,03/01/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,1,1,1
1743640,04/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,0,0,1
1743851,05/01/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,1,1,1
1743945,06/01/2010,Club,INACTIF,MADAME,11/06/1953,OUI,Autres,maison,1,1,1
1744508,09/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,Appartement,1,1,1
1744550,09/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1743404,02/01/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,,0,0,0
1743462,02/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Etudiant,Appartement,1,1,1
1743520,02/01/2010,VIP,JARDIN,MONSIEUR,31/12/1899,OUI,Retraités,maison,1,1,1
1743557,03/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,1,1,1
1743668,04/01/2010,Club,ANIMALERIE,MONSIEUR,31/12/1899,OUI,Autres,Appartement,0,1,1
1744680,10/01/2010,Club,ANIMALERIE,MONSIEUR,31/12/1899,NON,Empl Ouv,Appartement,0,0,1
1744815,11/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1744954,12/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Retraités,Appartement,0,0,1
1745211,14/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1745479,16/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,0,1,1
1745822,17/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1745871,17/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1746111,18/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Retraités,Appartement,1,1,1
1746785,22/01/2010,VIP,JARDIN,MADAME,31/12/1899,NON,Empl Ouv,Appartement,0,0,1
1746917,22/01/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1746986,23/01/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Autres,maison,0,0,1
1747546,24/01/2010,Club,INACTIF,MADAME,20/03/1959,NON,Cadre et prof lib,Appartement,0,1,1
1747612,24/01/2010,Club,INACTIF,MONSIEUR,28/11/1978,NON,Cadre et prof lib,maison,1,1,1
1747746,25/01/2010,VIP,JARDIN,MONSIEUR,31/12/1899,,,maison,1,1,1
1748155,27/01/2010,Club,JARDIN,MONSIEUR,31/12/1899,,Autres,maison,0,0,1
1743249,02/01/2010,Club,INACTIF,MONSIEUR,31/12/1946,OUI,Autres,maison,0,0,1
1743517,02/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,1,1,1
1744026,06/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Entrepreneurs,Appartement,1,1,1
1743172,02/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,1,1,1
1744628,10/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Empl Ouv,Appartement,1,1,1
1744683,10/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1744778,09/01/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,NON,Entrepreneurs,Appartement,0,0,1
1745641,16/01/2010,Club,INACTIF,MADAME,07/11/1954,,,Appartement,0,0,1
1746289,19/01/2010,Club,JARDIN,MADAME,31/12/1899,,Autres,maison,1,1,1
1746744,22/01/2010,Club,JARDIN,MADAME,31/12/1899,,Retraités,Appartement,1,1,1
1746797,22/01/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,,,maison,0,0,1
1746845,22/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Inactif,Appartement,1,1,1
1746863,22/01/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,1,1,1
1747112,23/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,Appartement,1,1,1
1747792,25/01/2010,Club,INACTIF,MADAME,08/09/1988,,,maison,1,1,1
1747924,26/01/2010,VIP,JARDIN MAISON,MONSIEUR,31/12/1899,,,,0,0,1
1748115,27/01/2010,Club,INACTIF,MADAME,11/09/1969,NON,Entrepreneurs,maison,1,1,1
1748563,29/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1748649,29/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1748843,30/01/2010,Club,INACTIF,MONSIEUR,15/12/1984,NON,Empl Ouv,Appartement,0,1,1
1745623,16/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,0,1,1
1746971,23/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Retraités,Appartement,0,1,1
1747408,23/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1747447,23/01/2010,Club,NON JARDIN,MADAME,31/12/1899,OUI,Autres,maison,1,1,1
1748091,27/01/2010,Club,INACTIF,MADAME,12/10/1966,OUI,Empl Ouv,maison,0,0,1
1748393,26/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,0,0,1
1748564,29/01/2010,VIP,JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,1,1,1
1748998,30/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Retraités,maison,0,0,1
1749182,31/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,1,1
1749267,31/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1749357,31/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,Appartement,1,1,1
1749857,03/02/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1749906,03/02/2010,Club,INACTIF,MONSIEUR,10/09/1971,OUI,Autres,maison,0,1,1
1749947,03/02/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,,,maison,0,0,1
1750127,04/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1750414,04/02/2010,Club,NON JARDIN,MONSIEUR,15/12/1956,OUI,Autres,maison,1,1,1
1748913,30/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,Appartement,0,0,1
1749000,30/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1749214,31/01/2010,Club,INACTIF,MADAME,02/10/1986,,,maison,0,0,1
1749329,31/01/2010,VIP,JARDIN,MONSIEUR,21/10/1982,NON,Cadre et prof lib,Appartement,0,0,1
1749584,01/02/2010,Club,INACTIF,MONSIEUR,23/07/1973,OUI,Empl Ouv,Appartement,0,0,1
1750113,04/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Retraités,maison,0,0,1
1750314,04/02/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1750894,06/02/2010,VIP,NON JARDIN,MONSIEUR,11/08/1968,,,maison,1,1,1
1750926,06/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1751344,06/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Cadre et prof libs moyens,maison,0,1,1
1751480,07/02/2010,VIP,JARDIN,MADAME,31/12/1899,NON,Empl Ouv,maison,1,1,1
1751626,07/02/2010,Club,INACTIF,MADAME,17/11/1975,OUI,Entrepreneurs,Appartement,0,0,1
1751631,07/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof libs moyens,maison,0,0,1
1752095,09/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,1,1,1
1752182,10/02/2010,Club,INACTIF,MADAME,30/09/1942,OUI,Retraités,maison,0,0,1
1752806,13/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof libs moyens,Appartement,0,0,1
1752842,13/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1744114,07/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1744539,09/01/2010,Club,NON JARDIN,MONSIEUR,22/08/1959,OUI,Autres,Appartement,0,1,1
1744602,09/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1744713,10/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,maison,0,0,1
1745151,14/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,Appartement,1,1,1
1745317,15/01/2010,VIP,JARDIN,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1745454,16/01/2010,Club,ANIMALERIE,MADAME,24/05/1968,OUI,Empl Ouv,maison,0,1,1
1745668,16/01/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Autres,maison,1,1,1
1746188,18/01/2010,Club,ANIMALERIE,MONSIEUR,25/09/1969,NON,Cadre et prof lib,Appartement,0,0,1
1747004,23/01/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1747246,23/01/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,OUI,Autres,maison,0,1,1
1747304,23/01/2010,Club,INACTIF,MADAME,08/02/1986,NON,Cadre et prof lib,Appartement,1,1,1
1747388,23/01/2010,Club,INACTIF,MONSIEUR,24/08/1977,,,,1,1,1
1747645,24/01/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,1,1
1748059,26/01/2010,Club,INACTIF,MONSIEUR,24/01/1939,OUI,Retraités,maison,0,1,1
1749587,01/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1750140,04/02/2010,Club,INACTIF,MADAME,24/09/1964,OUI,Empl Ouv,maison,0,0,1
1750473,05/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,1,1,1
1750607,05/02/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,1,1
1750883,05/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1750885,05/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Entrepreneurs,maison,1,1,1
1751098,06/02/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Autres,maison,0,0,1
1751124,06/02/2010,Club,INACTIF,MADAME,31/12/1899,,,,0,0,0
1751305,06/02/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,Empl Ouv,maison,0,1,1
